Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,week,Day,Day_of_week,Lag_1,Lag_7,Rolling_mean_7
32,2011-08-19,1221318.17,0,73.72,3.499,194.2500634,8.622,2011,8,33,19,4,1206795.74,1199845.29,1183396.682857143
32,2011-08-26,1183740.91,0,75.64,3.485,194.3796374,8.622,2011,8,34,26,4,1221318.17,1110244.52,1178419.505714286
32,2011-09-02,1152117.5,0,74.6,3.511,194.5092113,8.622,2011,9,35,2,4,1183740.91,1144254.26,1173963.33
32,2011-09-09,1128237.3,1,61.24,3.566,194.6387853,8.622,2011,9,36,9,4,1152117.5,1185674.48,1176522.9700000002
32,2011-09-16,1142499.25,0,60.88,3.596,194.7419707,8.622,2011,9,37,16,4,1128237.3,1169988.62,1166558.2957142857
32,2011-09-23,1116140.29,0,58.66,3.581,194.8099713,8.622,2011,9,38,23,4,1142499.25,1201694.14,1167938.6900000002
32,2011-09-30,1088943.98,0,65.04,3.538,194.8779718,8.622,2011,9,39,30,4,1116140.29,1206795.74,1174071.0071428572
32,2011-10-07,1149448.02,0,62.62,3.498,194.9459724,8.513,2011,10,40,7,4,1088943.98,1221318.17,1177138.5614285716
32,2011-10-14,1175420.26,0,50.15,3.491,195.0261012,8.513,2011,10,41,14,4,1149448.02,1183740.91,1187638.0457142857
32,2011-10-21,1151258.74,0,48.87,3.548,195.1789994,8.513,2011,10,42,21,4,1175420.26,1152117.5,1188761.3657142858
32,2011-10-28,1185391.96,0,42.76,3.55,195.3318977,8.513,2011,10,43,28,4,1151258.74,1128237.3,1180556.0542857144
32,2011-11-04,1204628.28,0,37.95,3.527,195.4847959,8.513,2011,11,44,4,4,1185391.96,1142499.25,1176629.0014285718
32,2011-11-11,1182733.0,0,38.1,3.505,195.6376941,8.513,2011,11,45,11,4,1204628.28,1116140.29,1164407.0228571428
32,2011-11-18,1181651.55,0,42.61,3.479,195.7184713,8.513,2011,11,46,18,4,1182733.0,1088943.98,1147571.0571428572
32,2011-11-25,1684468.66,1,40.22,3.424,195.7704,8.513,2011,11,47,25,4,1181651.55,1149448.02,1137303.892857143
32,2011-12-02,1179773.88,0,33.8,3.378,195.8223287,8.513,2011,12,48,2,4,1684468.66,1175420.26,1136115.2285714287
32,2011-12-09,1415746.91,0,17.94,3.331,195.8742575,8.513,2011,12,49,9,4,1179773.88,1151258.74,1135992.5485714287
32,2011-12-16,1556017.91,0,26.23,3.266,195.9841685,8.513,2011,12,50,16,4,1415746.91,1185391.96,1144157.5
32,2011-12-23,1959526.96,0,25.97,3.173,196.1713893,8.513,2011,12,51,23,4,1556017.91,1204628.28,1153033.0757142857
32,2011-12-30,1102367.65,1,32.99,3.119,196.3586101,8.513,2011,12,52,30,4,1959526.96,1182733.0,1162546.32
33,2010-02-05,274593.43,0,58.4,2.962,126.4420645,10.115,2010,2,5,5,4,0.0,0.0,0.0
33,2010-02-12,294882.83,1,55.47,2.828,126.4962581,10.115,2010,2,6,12,4,274593.43,0.0,0.0
33,2010-02-19,296850.83,0,62.16,2.915,126.5262857,10.115,2010,2,7,19,4,294882.83,0.0,0.0
33,2010-02-26,284052.77,0,56.5,2.825,126.5522857,10.115,2010,2,8,26,4,296850.83,0.0,0.0
33,2010-03-05,291484.89,0,59.17,2.877,126.5782857,10.115,2010,3,9,5,4,284052.77,0.0,0.0
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,2010,3,10,12,4,291484.89,0.0,0.0
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,2010,3,11,19,4,312161.0,0.0,0.0
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,2010,3,12,26,4,282235.73,274593.43,0.0
33,2010-04-02,274634.52,0,66.79,3.086,126.6034839,9.849,2010,4,13,2,4,262893.76,294882.83,0.0
33,2010-04-09,325201.05,0,68.43,3.004,126.6019032,9.849,2010,4,14,9,4,274634.52,296850.83,0.0
33,2010-04-16,307779.64,0,72.44,3.109,126.5621,9.849,2010,4,15,16,4,325201.05,284052.77,0.0
33,2010-04-23,263263.02,0,71.59,3.05,126.4713333,9.849,2010,4,16,23,4,307779.64,291484.89,0.0
33,2010-04-30,275883.23,0,73.29,3.105,126.3805667,9.849,2010,4,17,30,4,263263.02,312161.0,0.0
33,2010-05-07,326870.13,0,75.4,3.127,126.2898,9.849,2010,5,18,7,4,275883.23,282235.73,290894.4971428573
33,2010-05-14,331173.51,0,76.8,3.145,126.2085484,9.849,2010,5,19,14,4,326870.13,262893.76,289223.1157142859
33,2010-05-21,294264.2,0,82.8,3.12,126.1843871,9.849,2010,5,20,21,4,331173.51,274634.52,286330.5000000001
33,2010-05-28,279246.33,0,78.47,3.058,126.1602258,9.849,2010,5,21,28,4,294264.2,325201.05,290380.53142857156
33,2010-06-04,285100.0,0,86.06,2.941,126.1360645,9.849,2010,6,22,4,4,279246.33,307779.64,293770.0842857144
33,2010-06-11,310800.79,0,93.52,3.057,126.1119032,9.849,2010,6,23,11,4,285100.0,263263.02,289738.3885714287
33,2010-06-18,272399.08,0,87.69,2.935,126.114,9.849,2010,6,24,18,4,310800.79,275883.23,284555.85000000015
33,2010-06-25,259419.91,0,93.66,3.084,126.1266,9.849,2010,6,25,25,4,272399.08,326870.13,290932.192857143
33,2010-07-02,267495.76,0,97.66,2.978,126.1392,9.495,2010,7,26,2,4,259419.91,331173.51,300686.442857143
33,2010-07-09,302423.93,0,95.88,3.1,126.1518,9.495,2010,7,27,9,4,267495.76,294264.2,303490.68285714305
33,2010-07-16,280937.84,0,100.14,2.971,126.1498065,9.495,2010,7,28,16,4,302423.93,279246.33,296925.722857143
33,2010-07-23,252734.31,0,97.04,3.112,126.1283548,9.495,2010,7,29,23,4,280937.84,285100.0,293685.77428571443
33,2010-07-30,242047.03,0,92.71,3.017,126.1069032,9.495,2010,7,30,30,4,252734.31,310800.79,300476.8842857144
33,2010-08-06,262789.95,0,92.51,3.123,126.0854516,9.495,2010,8,31,6,4,242047.03,272399.08,299979.1485714287
33,2010-08-13,265367.51,0,95.57,3.049,126.064,9.495,2010,8,32,13,4,262789.95,259419.91,290343.402857143
33,2010-08-20,230519.49,0,96.46,3.041,126.0766452,9.495,2010,8,33,20,4,265367.51,267495.76,281246.58142857155
33,2010-08-27,224031.19,0,94.0,3.022,126.0892903,9.495,2010,8,34,27,4,230519.49,302423.93,282412.2571428573
33,2010-09-03,237405.82,0,90.82,3.087,126.1019355,9.495,2010,9,35,3,4,224031.19,280937.84,282653.90142857155
33,2010-09-10,272834.88,1,91.77,2.961,126.1145806,9.495,2010,9,36,10,4,237405.82,252734.31,278030.23142857157
33,2010-09-17,246277.18,0,89.43,3.028,126.1454667,9.495,2010,9,37,17,4,272834.88,242047.03,268208.26571428584
33,2010-09-24,231976.84,0,91.18,2.939,126.1900333,9.495,2010,9,38,24,4,246277.18,262789.95,266835.53285714303
33,2010-10-01,224294.39,0,91.45,3.001,126.2346,9.265,2010,10,39,1,4,231976.84,265367.51,267685.1900000001
33,2010-10-08,266484.19,0,79.02,2.924,126.2791667,9.265,2010,10,40,8,4,224294.39,230519.49,262402.8657142859
33,2010-10-15,251732.92,0,80.49,3.08,126.3266774,9.265,2010,10,41,15,4,266484.19,224031.19,251203.902857143
33,2010-10-22,234175.92,0,74.2,3.014,126.3815484,9.265,2010,10,42,22,4,251732.92,237405.82,244985.042857143
33,2010-10-29,213538.32,0,71.34,3.13,126.4364194,9.265,2010,10,43,29,4,234175.92,272834.88,247856.55285714302
33,2010-11-05,246124.61,0,74.23,3.009,126.4912903,9.265,2010,11,44,5,4,213538.32,246277.18,248460.86000000013
33,2010-11-12,272803.94,0,65.21,3.13,126.5461613,9.265,2010,11,45,12,4,246124.61,231976.84,244058.98714285725
33,2010-11-19,224639.76,0,61.95,3.047,126.6072,9.265,2010,11,46,19,4,272803.94,224294.39,238191.3985714287
33,2010-11-26,240044.57,1,56.87,3.162,126.6692667,9.265,2010,11,47,26,4,224639.76,266484.19,243329.212857143
33,2010-12-03,209986.25,0,52.82,3.041,126.7313333,9.265,2010,12,48,3,4,240044.57,251732.92,247286.60285714298
33,2010-12-10,253050.1,0,60.72,3.091,126.7934,9.265,2010,12,49,10,4,209986.25,234175.92,246825.1885714287
33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,2010,12,50,17,4,253050.1,213538.32,238354.25142857153
33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,2010,12,51,24,4,238875.26,246124.61,238332.45571428584
33,2010-12-31,219804.85,1,52.91,3.148,127.0876774,9.265,2010,12,52,31,4,249246.8,272803.94,244164.8985714287
33,2011-01-07,243948.82,0,46.25,3.287,127.1917742,8.951,2011,1,1,7,4,219804.85,224639.76,244214.23714285725
33,2011-01-14,259527.75,0,53.63,3.312,127.3009355,8.951,2011,1,2,14,4,243948.82,240044.57,240437.1485714287
33,2011-01-21,244856.44,0,59.46,3.336,127.4404839,8.951,2011,1,3,21,4,259527.75,209986.25,234473.33857142873
33,2011-01-28,231155.9,0,56.62,3.231,127.5800323,8.951,2011,1,4,28,4,244856.44,253050.1,237169.65000000014
33,2011-02-04,234218.03,0,49.26,3.348,127.7195806,8.951,2011,2,5,4,4,231155.9,238875.26,240789.212857143
33,2011-02-11,276198.74,1,53.35,3.381,127.859129,8.951,2011,2,6,11,4,234218.03,249246.8,241235.24000000014
33,2011-02-18,252349.6,0,62.03,3.43,127.99525,8.951,2011,2,7,18,4,276198.74,219804.85,233663.94142857156
33,2011-02-25,242901.21,0,54.89,3.398,128.13,8.951,2011,2,8,25,4,252349.6,243948.82,236422.37857142874
33,2011-03-04,245435.8,0,59.51,3.674,128.26475,8.951,2011,3,9,4,4,242901.21,259527.75,239205.69000000015
33,2011-03-11,270921.44,0,66.51,3.63,128.3995,8.951,2011,3,10,11,4,245435.8,244856.44,244187.14571428584
33,2011-03-18,247234.47,0,72.72,3.892,128.5121935,8.951,2011,3,11,18,4,270921.44,231155.9,241059.40285714297
33,2011-03-25,238084.08,0,63.34,3.716,128.6160645,8.951,2011,3,12,25,4,247234.47,234218.03,240394.0842857144
33,2011-04-01,232769.09,0,71.41,3.772,128.7199355,8.687,2011,4,13,1,4,238084.08,276198.74,244244.36142857157
33,2011-04-08,271924.73,0,75.11,3.818,128.8238065,8.687,2011,4,14,8,4,232769.09,252349.6,248893.61142857157
33,2011-04-15,275749.56,0,64.64,4.089,128.9107333,8.687,2011,4,15,15,4,271924.73,242901.21,248743.95285714298
33,2011-04-22,248603.3,0,79.46,3.917,128.9553,8.687,2011,4,16,22,4,275749.56,245435.8,246730.81714285727
33,2011-04-29,248561.86,0,77.44,4.151,128.9998667,8.687,2011,4,17,29,4,248603.3,270921.44,250454.3885714287
33,2011-05-06,257031.19,0,77.92,4.193,129.0444333,8.687,2011,5,18,6,4,248561.86,247234.47,252751.32714285728
33,2011-05-13,279466.87,0,78.24,4.202,129.089,8.687,2011,5,19,13,4,257031.19,238084.08,253303.62000000014
33,2011-05-20,239206.26,0,76.07,3.99,129.0756774,8.687,2011,5,20,20,4,279466.87,232769.09,247099.38428571442
33,2011-05-27,239431.85,0,82.32,3.933,129.0623548,8.687,2011,5,21,27,4,239206.26,271924.73,249895.83142857155
33,2011-06-03,243477.03,0,82.93,3.893,129.0490323,8.687,2011,6,22,3,4,239431.85,275749.56,254588.45285714298
33,2011-06-10,258427.39,0,87.02,3.981,129.0357097,8.687,2011,6,23,10,4,243477.03,248603.3,255040.95285714298
33,2011-06-17,238172.66,0,91.11,3.935,129.0432,8.687,2011,6,24,17,4,258427.39,248561.86,251846.72714285724
33,2011-06-24,238433.53,0,94.11,3.807,129.0663,8.687,2011,6,25,24,4,238172.66,257031.19,253246.2585714287
33,2011-07-01,226702.36,0,98.43,3.842,129.0894,8.442,2011,7,26,1,4,238433.53,279466.87,259158.08571428581
33,2011-07-08,262717.71,0,96.44,3.793,129.1125,8.442,2011,7,27,8,4,226702.36,239206.26,260077.68142857155
33,2011-07-15,265003.47,0,92.83,3.779,129.1338387,8.442,2011,7,28,15,4,262717.71,239431.85,255435.84142857158
33,2011-07-22,238915.05,0,97.17,3.697,129.1507742,8.442,2011,7,29,22,4,265003.47,243477.03,250825.48000000016
33,2011-07-29,224806.96,0,95.28,3.694,129.1677097,8.442,2011,7,30,29,4,238915.05,258427.39,252228.92142857154
33,2011-08-05,242456.39,0,96.93,3.803,129.1846452,8.442,2011,8,31,5,4,224806.96,238172.66,250744.75000000015
33,2011-08-12,274721.85,0,96.0,3.794,129.2015806,8.442,2011,8,32,12,4,242456.39,238433.53,248087.94142857153
33,2011-08-19,242771.37,0,95.89,3.743,129.2405806,8.442,2011,8,33,19,4,274721.85,226702.36,240550.15428571444
33,2011-08-26,237095.82,0,99.66,3.663,129.2832581,8.442,2011,8,34,26,4,242771.37,262717.71,243908.932857143
33,2011-09-02,239198.36,0,99.2,3.798,129.3259355,8.442,2011,9,35,2,4,237095.82,265003.47,247562.02142857155
33,2011-09-09,281842.28,1,96.22,3.771,129.3686129,8.442,2011,9,36,9,4,239198.36,238915.05,246910.3100000001
33,2011-09-16,262407.57,0,85.79,3.784,129.4306,8.442,2011,9,37,16,4,281842.28,224806.96,242107.39142857157
33,2011-09-23,234793.12,0,88.93,3.789,129.5183333,8.442,2011,9,38,23,4,262407.57,242456.39,242719.35285714298
33,2011-09-30,229731.98,0,89.1,3.877,129.6060667,8.442,2011,9,39,30,4,234793.12,274721.85,247903.39857142867
33,2011-10-07,262159.13,0,81.16,3.827,129.6938,8.01,2011,10,40,7,4,229731.98,242771.37,250198.97142857153
33,2011-10-14,272487.33,0,76.49,3.698,129.7706452,8.01,2011,10,41,14,4,262159.13,237095.82,246538.70142857154
33,2011-10-21,233543.08,0,81.74,3.842,129.7821613,8.01,2011,10,42,21,4,272487.33,239198.36,242852.25714285727
33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,2011,10,43,28,4,233543.08,281842.28,248984.7185714287
33,2011-11-04,236157.12,0,71.91,3.828,129.8051935,8.01,2011,11,44,4,4,231319.96,262407.57,254356.23428571442
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,2011,11,45,11,4,236157.12,234793.12,253261.48142857154
33,2011-11-18,251294.5,0,63.35,3.669,129.8268333,8.01,2011,11,46,18,4,271961.04,229731.98,246834.35714285728
33,2011-11-25,255996.47,1,62.35,3.76,129.8364,8.01,2011,11,47,25,4,251294.5,262159.13,249604.03714285724
33,2011-12-02,220060.35,0,59.12,3.701,129.8459667,8.01,2011,12,48,2,4,255996.47,272487.33,254659.9671428573
33,2011-12-09,270373.05,0,47.7,3.644,129.8555333,8.01,2011,12,49,9,4,220060.35,233543.08,253852.07000000012
33,2011-12-16,259638.35,0,53.18,3.489,129.8980645,8.01,2011,12,50,16,4,270373.05,231319.96,246634.59571428582
33,2011-12-23,256235.19,0,53.39,3.541,129.9845484,8.01,2011,12,51,23,4,259638.35,236157.12,242884.5314285716
33,2011-12-30,215359.21,1,51.6,3.428,130.0710323,8.01,2011,12,52,30,4,256235.19,271961.04,248194.2342857144
34,2010-02-05,956228.96,0,35.44,2.598,126.4420645,9.521,2010,2,5,5,4,0.0,0.0,0.0
34,2010-02-12,994610.99,1,36.13,2.573,126.4962581,9.521,2010,2,6,12,4,956228.96,0.0,0.0
34,2010-02-19,983963.07,0,38.36,2.54,126.5262857,9.521,2010,2,7,19,4,994610.99,0.0,0.0
34,2010-02-26,905756.13,0,37.28,2.59,126.5522857,9.521,2010,2,8,26,4,983963.07,0.0,0.0
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,2010,3,9,5,4,905756.13,0.0,0.0
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,2010,3,10,12,4,918295.79,0.0,0.0
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,2010,3,11,19,4,921247.88,0.0,0.0
34,2010-03-26,880742.35,0,42.91,2.752,126.6050645,9.521,2010,3,12,26,4,892070.82,956228.96,0.0
34,2010-04-02,979428.66,0,50.07,2.74,126.6034839,9.593,2010,4,13,2,4,880742.35,994610.99,0.0
34,2010-04-09,950684.2,0,51.26,2.773,126.6019032,9.593,2010,4,14,9,4,979428.66,983963.07,0.0
34,2010-04-16,923344.54,0,59.18,2.81,126.5621,9.593,2010,4,15,16,4,950684.2,905756.13,0.0
34,2010-04-23,910240.68,0,55.04,2.805,126.4713333,9.593,2010,4,16,23,4,923344.54,918295.79,0.0
34,2010-04-30,859922.19,0,56.58,2.787,126.3805667,9.593,2010,4,17,30,4,910240.68,921247.88,0.0
34,2010-05-07,953495.48,0,57.39,2.836,126.2898,9.593,2010,5,18,7,4,859922.19,892070.82,938881.9485714287
34,2010-05-14,933924.44,0,60.74,2.845,126.2085484,9.593,2010,5,19,14,4,953495.48,880742.35,928098.1471428573
34,2010-05-21,913616.32,0,63.99,2.82,126.1843871,9.593,2010,5,20,21,4,933924.44,979428.66,925929.242857143
34,2010-05-28,942868.38,0,68.68,2.756,126.1602258,9.593,2010,5,21,28,4,913616.32,950684.2,921175.1185714287
34,2010-06-04,966187.51,0,72.17,2.701,126.1360645,9.593,2010,6,22,4,4,942868.38,923344.54,923687.7485714287
34,2010-06-11,954681.56,0,80.84,2.668,126.1119032,9.593,2010,6,23,11,4,966187.51,910240.68,922537.0185714288
34,2010-06-18,941612.04,0,73.48,2.635,126.114,9.593,2010,6,24,18,4,954681.56,859922.19,913776.2057142857
34,2010-06-25,895800.07,0,78.47,2.654,126.1266,9.593,2010,6,25,25,4,941612.04,953495.48,922551.1571428573
34,2010-07-02,919229.36,0,73.66,2.668,126.1392,9.816,2010,7,26,2,4,895800.07,933924.44,930148.5985714287
34,2010-07-09,911210.81,0,75.0,2.637,126.1518,9.816,2010,7,27,9,4,919229.36,913616.32,920746.835714286
34,2010-07-16,930269.79,0,78.53,2.621,126.1498065,9.816,2010,7,28,16,4,911210.81,942868.38,919630.2900000002
34,2010-07-23,902050.95,0,79.58,2.612,126.1283548,9.816,2010,7,29,23,4,930269.79,966187.51,925750.7142857144
34,2010-07-30,875976.83,0,72.26,2.65,126.1069032,9.816,2010,7,30,30,4,902050.95,954681.56,932099.4114285716
34,2010-08-06,987435.35,0,73.8,2.64,126.0854516,9.816,2010,8,31,6,4,875976.83,941612.04,943769.3900000002
34,2010-08-13,951208.65,0,76.72,2.698,126.064,9.816,2010,8,32,13,4,987435.35,895800.07,935527.1885714286
34,2010-08-20,985152.94,0,76.45,2.671,126.0766452,9.816,2010,8,33,20,4,951208.65,919229.36,933427.8914285715
34,2010-08-27,855421.39,0,72.87,2.621,126.0892903,9.816,2010,8,34,27,4,985152.94,911210.81,933084.2471428572
34,2010-09-03,964356.74,0,72.59,2.584,126.1019355,9.816,2010,9,35,3,4,855421.39,930269.79,931284.4485714287
34,2010-09-10,932240.96,1,72.61,2.574,126.1145806,9.816,2010,9,36,10,4,964356.74,902050.95,922122.082857143
34,2010-09-17,885445.47,0,70.71,2.594,126.1454667,9.816,2010,9,37,17,4,932240.96,875976.83,910878.55
34,2010-09-24,867539.07,0,69.78,2.642,126.1900333,9.816,2010,9,38,24,4,885445.47,987435.35,917424.7371428572
34,2010-10-01,865709.11,0,70.13,2.619,126.2346,10.21,2010,10,39,1,4,867539.07,951208.65,925340.2485714287
34,2010-10-08,931710.67,0,65.21,2.645,126.2791667,10.21,2010,10,40,8,4,865709.11,985152.94,934757.9028571428
34,2010-10-15,888703.62,0,59.57,2.732,126.3266774,10.21,2010,10,41,15,4,931710.67,855421.39,926787.9857142859
34,2010-10-22,936293.6,0,58.11,2.736,126.3815484,10.21,2010,10,42,22,4,888703.62,964356.74,931657.5500000002
34,2010-10-29,926294.02,0,50.78,2.718,126.4364194,10.21,2010,10,43,29,4,936293.6,932240.96,935970.4085714287
34,2010-11-05,972292.31,0,52.43,2.699,126.4912903,10.21,2010,11,44,5,4,926294.02,885445.47,937323.0714285716
34,2010-11-12,979730.78,0,47.2,2.741,126.5461613,10.21,2010,11,45,12,4,972292.31,867539.07,920195.0314285716
34,2010-11-19,955766.33,0,40.93,2.78,126.6072,10.21,2010,11,46,19,4,979730.78,865709.11,907980.8114285715
34,2010-11-26,1309476.68,1,41.13,2.752,126.6692667,10.21,2010,11,47,26,4,955766.33,931710.67,900346.2014285715
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21,2010,12,48,3,4,1309476.68,888703.62,905100.8057142858
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,2010,12,49,10,4,1001512.21,936293.6,901091.7857142857
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,2010,12,50,17,4,1086661.02,926294.02,900242.2228571429
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,2010,12,51,24,4,1227148.13,972292.31,912648.9142857144
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,2010,12,52,31,4,1620748.25,979730.78,928676.3014285715
34,2011-01-07,900646.94,0,24.5,2.98,127.1917742,10.398,2011,1,1,7,4,902109.69,955766.33,941541.6185714287
34,2011-01-14,898610.33,0,30.75,2.992,127.3009355,10.398,2011,1,2,14,4,900646.94,1309476.68,995508.1914285717
34,2011-01-21,891025.39,0,39.57,3.017,127.4404839,10.398,2011,1,3,21,4,898610.33,1001512.21,1011623.7042857145
34,2011-01-28,836717.75,0,34.68,3.022,127.5800323,10.398,2011,1,4,28,4,891025.39,1086661.02,1033104.7642857145
34,2011-02-04,971932.87,0,23.82,2.996,127.7195806,10.398,2011,2,5,4,4,836717.75,1227148.13,1076083.922857143
34,2011-02-11,1015654.6,1,28.66,3.033,127.859129,10.398,2011,2,6,11,4,971932.87,1620748.25,1168720.4857142859
34,2011-02-18,1062629.3,0,45.12,3.058,127.99525,10.398,2011,2,7,18,4,1015654.6,902109.69,1157631.7585714287
34,2011-02-25,953331.45,0,44.57,3.087,128.13,10.398,2011,2,8,25,4,1062629.3,900646.94,1149757.56
34,2011-03-04,963910.81,0,46.21,3.305,128.26475,10.398,2011,3,9,4,4,953331.45,898610.33,1091062.3671428573
34,2011-03-11,943951.67,0,45.87,3.461,128.3995,10.398,2011,3,10,11,4,963910.81,891025.39,1075278.535714286
34,2011-03-18,1014218.8,0,55.58,3.495,128.5121935,10.398,2011,3,11,18,4,943951.67,836717.75,1039572.3542857143
34,2011-03-25,922898.38,0,53.11,3.48,128.6160645,10.398,2011,3,12,25,4,1014218.8,971932.87,1003113.0314285716
34,2011-04-01,884233.67,0,55.46,3.521,128.7199355,10.581,2011,4,13,1,4,922898.38,1015654.6,916671.0814285715
34,2011-04-08,975479.83,0,58.59,3.605,128.8238065,10.581,2011,4,14,8,4,884233.67,1062629.3,939602.4542857145
34,2011-04-15,941829.0,0,53.3,3.724,128.9107333,10.581,2011,4,15,15,4,975479.83,953331.45,947128.812857143
34,2011-04-22,1051518.45,0,63.83,3.781,128.9553,10.581,2011,4,16,22,4,941829.0,963910.81,956457.452857143
34,2011-04-29,895973.02,0,57.73,3.781,128.9998667,10.581,2011,4,17,29,4,1051518.45,943951.67,964018.3500000002
34,2011-05-06,965853.58,0,54.4,3.866,129.0444333,10.581,2011,5,18,6,4,895973.02,1014218.8,989375.642857143
34,2011-05-13,966232.69,0,63.05,3.872,129.089,10.581,2011,5,19,13,4,965853.58,922898.38,982370.715714286
34,2011-05-20,945018.83,0,61.47,3.881,129.0756774,10.581,2011,5,20,20,4,966232.69,884233.67,963596.2971428575
34,2011-05-27,941311.83,0,65.99,3.771,129.0623548,10.581,2011,5,21,27,4,945018.83,975479.83,951146.372857143
34,2011-06-03,947229.24,0,74.64,3.683,129.0490323,10.581,2011,6,22,3,4,941311.83,941829.0,949503.165714286
34,2011-06-10,943912.77,0,74.57,3.64,129.0357097,10.581,2011,6,23,10,4,947229.24,1051518.45,962018.542857143
34,2011-06-17,968258.09,0,76.58,3.618,129.0432,10.581,2011,6,24,17,4,943912.77,895973.02,955164.4500000002
34,2011-06-24,923795.04,0,77.16,3.57,129.0663,10.581,2011,6,25,24,4,968258.09,965853.58,948255.1328571431
34,2011-07-01,911106.22,0,81.96,3.504,129.0894,10.641,2011,7,26,1,4,923795.04,966232.69,954445.7485714286
34,2011-07-08,926934.57,0,80.84,3.469,129.1125,10.641,2011,7,27,8,4,911106.22,945018.83,963129.3428571429
34,2011-07-15,903882.96,0,78.09,3.563,129.1338387,10.641,2011,7,28,15,4,926934.57,941311.83,958248.2000000001
34,2011-07-22,913236.62,0,80.75,3.627,129.1507742,10.641,2011,7,29,22,4,903882.96,947229.24,959019.662857143
34,2011-07-29,851461.9,0,78.04,3.659,129.1677097,10.641,2011,7,30,29,4,913236.62,943912.77,943647.422857143
34,2011-08-05,942236.45,0,76.71,3.662,129.1846452,10.641,2011,8,31,5,4,851461.9,968258.09,953973.8614285715
34,2011-08-12,956251.18,0,80.23,3.617,129.2015806,10.641,2011,8,32,12,4,942236.45,923795.04,947965.4985714286
34,2011-08-19,960418.54,0,77.08,3.55,129.2405806,10.641,2011,8,33,19,4,956251.18,911106.22,940090.2885714287
34,2011-08-26,871404.6,0,77.27,3.523,129.2832581,10.641,2011,8,34,26,4,960418.54,926934.57,937506.822857143
34,2011-09-02,926455.64,0,78.24,3.533,129.3259355,10.641,2011,9,35,2,4,871404.6,903882.96,932159.8414285715
34,2011-09-09,930506.14,1,70.05,3.554,129.3686129,10.641,2011,9,36,9,4,926455.64,913236.62,927303.752857143
34,2011-09-16,927249.61,0,64.94,3.532,129.4306,10.641,2011,9,37,16,4,930506.14,851461.9,914096.4857142859
34,2011-09-23,902852.73,0,66.23,3.473,129.5183333,10.641,2011,9,38,23,4,927249.61,942236.45,910379.1085714287
34,2011-09-30,871847.85,0,69.44,3.371,129.6060667,10.641,2011,9,39,30,4,902852.73,956251.18,915015.7000000002
34,2011-10-07,954069.45,0,60.42,3.299,129.6938,10.148,2011,10,40,7,4,871847.85,960418.54,922060.3171428574
34,2011-10-14,911788.79,0,54.72,3.283,129.7706452,10.148,2011,10,41,14,4,954069.45,871404.6,914127.4642857144
34,2011-10-21,953693.23,0,58.93,3.361,129.7821613,10.148,2011,10,42,21,4,911788.79,926455.64,917352.1328571431
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,2011,10,43,28,4,953693.23,930506.14,919819.2071428573
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,2011,11,44,4,4,958063.87,927249.61,930646.0228571428
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,2011,11,45,11,4,992621.93,902852.73,925019.7771428573
34,2011-11-18,947552.44,0,46.0,3.294,129.8268333,10.148,2011,11,46,18,4,991570.02,871847.85,912962.1585714286
34,2011-11-25,1345595.82,1,45.99,3.225,129.8364,10.148,2011,11,47,25,4,947552.44,954069.45,912055.1457142858
34,2011-12-02,988742.08,0,39.75,3.176,129.8459667,10.148,2011,12,48,2,4,1345595.82,911788.79,917824.3157142858
34,2011-12-09,1084243.91,0,24.69,3.153,129.8555333,10.148,2011,12,49,9,4,988742.08,953693.23,921715.4000000001
34,2011-12-16,1151052.86,0,32.31,3.149,129.8980645,10.148,2011,12,50,16,4,1084243.91,958063.87,925652.2185714288
34,2011-12-23,1593655.96,0,32.45,3.103,129.9845484,10.148,2011,12,51,23,4,1151052.86,992621.93,934991.1214285716
34,2011-12-30,965512.36,1,28.84,3.119,130.0710323,10.148,2011,12,52,30,4,1593655.96,991570.02,947665.0200000001
35,2010-02-05,1230613.5,0,27.19,2.784,135.3524608,9.262,2010,2,5,5,4,0.0,0.0,0.0
35,2010-02-12,1168815.31,1,29.81,2.773,135.4113076,9.262,2010,2,6,12,4,1230613.5,0.0,0.0
